TransactionID,TransactionDate,CreditType,VerificationStandard,Vintage,Quantity,MarketSupply_SameType,MarketDemand_RecentVolume,PricePerCredit
1485,2024-04-21,Forestry,GoldStandard,2021,750,79000,99000,0.82
1486,2024-04-25,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1487,2024-04-29,Forestry,GoldStandard,2022,400,77000,96000,0.88
1488,2024-05-03,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1489,2024-05-07,Forestry,GoldStandard,2023,300,81000,98000,0.83
1490,2024-05-11,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1491,2024-05-15,Forestry,GoldStandard,2022,950,78000,100000,0.92
1492,2024-05-19,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1493,2024-05-23,Forestry,GoldStandard,2021,650,75000,97000,0.87
1494,2024-05-27,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1495,2024-05-31,Forestry,GoldStandard,2023,180,80000,95000,0.82
1496,2024-06-04,RenewableEnergy,VERRA,2021,1200,92000,86000,0.69
1497,2024-06-08,Forestry,GoldStandard,2022,250,77000,99000,0.90
1498,2024-06-12,RenewableEnergy,VERRA,2023,500,86000,90000,0.73
1499,2024-06-16,Forestry,GoldStandard,2021,450,79000,98000,0.83
1500,2024-06-20,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1501,2024-06-24,Forestry,GoldStandard,2023,150,75000,96000,0.89
1502,2024-06-28,RenewableEnergy,VERRA,2021,1100,89000,88000,0.71
1503,2024-07-02,Forestry,GoldStandard,2022,350,80000,97000,0.84
1504,2024-07-06,RenewableEnergy,VERRA,2023,600,85000,92000,0.75
1505,2024-07-10,Forestry,GoldStandard,2021,900,76000,95000,0.91
1506,2024-07-14,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
1507,2024-07-18,Forestry,GoldStandard,2023,750,79000,99000,0.82
1508,2024-07-22,RenewableEnergy,VERRA,2021,1050,86000,87000,0.70
1509,2024-07-26,Forestry,GoldStandard,2022,400,77000,96000,0.88
1510,2024-07-30,RenewableEnergy,VERRA,2023,550,84000,93000,0.78
1511,2024-08-03,Forestry,GoldStandard,2021,300,81000,98000,0.83
1512,2024-08-07,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1513,2024-08-11,Forestry,GoldStandard,2023,950,78000,100000,0.92
1514,2024-08-15,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1515,2024-08-19,Forestry,GoldStandard,2022,650,75000,97000,0.87
1516,2024-08-23,RenewableEnergy,VERRA,2023,750,85000,92000,0.75
1517,2024-08-27,Forestry,GoldStandard,2021,180,80000,95000,0.82
1518,2024-08-31,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1519,2024-09-04,Forestry,GoldStandard,2023,250,77000,99000,0.90
1520,2024-09-08,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1521,2024-09-12,Forestry,GoldStandard,2022,450,79000,98000,0.83
1522,2024-09-16,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1523,2024-09-20,Forestry,GoldStandard,2021,150,75000,96000,0.89
1524,2024-09-24,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1525,2024-09-28,Forestry,GoldStandard,2023,350,80000,97000,0.84
1526,2024-10-02,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1527,2024-10-06,Forestry,GoldStandard,2022,900,76000,95000,0.91
1528,2024-10-10,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1529,2024-10-14,Forestry,GoldStandard,2021,750,79000,99000,0.82
1530,2024-10-18,RenewableEnergy,VERRA,2022,1050,86000,87000,0.70
1531,2024-10-22,Forestry,GoldStandard,2023,400,77000,96000,0.88
1532,2024-10-26,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1533,2024-10-30,Forestry,GoldStandard,2022,300,81000,98000,0.83
1534,2024-11-03,RenewableEnergy,VERRA,2023,850,90000,89000,0.72
1535,2024-11-07,Forestry,GoldStandard,2022,950,78000,100000,0.92
1536,2024-11-11,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1537,2024-11-15,Forestry,GoldStandard,2023,650,75000,97000,0.87
1538,2024-11-19,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1539,2024-11-23,Forestry,GoldStandard,2021,180,80000,95000,0.82
1540,2024-11-27,RenewableEnergy,VERRA,2023,1200,92000,86000,0.69
1541,2024-12-01,Forestry,GoldStandard,2022,250,77000,99000,0.90
1542,2024-12-05,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1543,2024-12-09,Forestry,GoldStandard,2023,450,79000,98000,0.83
1544,2024-12-13,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1545,2024-12-17,Forestry,GoldStandard,2021,150,75000,96000,0.89
1546,2024-12-21,RenewableEnergy,VERRA,2023,1100,89000,88000,0.71
1547,2024-12-25,Forestry,GoldStandard,2022,350,80000,97000,0.84
1548,2024-12-29,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1549,2025-01-02,Forestry,GoldStandard,2023,900,76000,95000,0.91
1550,2025-01-06,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
1551,2025-01-10,Forestry,GoldStandard,2021,750,79000,99000,0.82
1552,2025-01-14,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1553,2025-01-18,Forestry,GoldStandard,2022,400,77000,96000,0.88
1554,2025-01-22,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1555,2025-01-26,Forestry,GoldStandard,2023,300,81000,98000,0.83
1556,2025-01-30,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1557,2025-02-03,Forestry,GoldStandard,2021,950,78000,100000,0.92
1558,2025-02-07,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1559,2025-02-11,Forestry,GoldStandard,2022,650,75000,97000,0.87
1560,2025-02-15,RenewableEnergy,VERRA,2021,750,85000,92000,0.75
1561,2025-02-19,Forestry,GoldStandard,2023,180,80000,95000,0.82
1562,2025-02-23,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1563,2025-02-27,Forestry,GoldStandard,2021,250,77000,99000,0.90
1564,2025-03-03,RenewableEnergy,VERRA,2023,500,86000,90000,0.73
1565,2025-03-07,Forestry,GoldStandard,2022,450,79000,98000,0.83
1566,2025-03-11,RenewableEnergy,VERRA,2021,800,83000,94000,0.81
1567,2025-03-15,Forestry,GoldStandard,2023,150,75000,96000,0.89
1568,2025-03-19,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1569,2025-03-23,Forestry,GoldStandard,2021,350,80000,97000,0.84
1570,2025-03-27,RenewableEnergy,VERRA,2023,600,85000,92000,0.75
1571,2025-03-31,Forestry,GoldStandard,2022,900,76000,95000,0.91
1572,2025-04-04,RenewableEnergy,VERRA,2021,200,88000,90000,0.73
1573,2025-04-08,Forestry,GoldStandard,2023,750,79000,99000,0.82
1574,2025-04-12,RenewableEnergy,VERRA,2022,1050,86000,87000,0.70
1575,2025-04-16,Forestry,GoldStandard,2021,400,77000,96000,0.88
1576,2025-04-20,RenewableEnergy,VERRA,2023,550,84000,93000,0.78
1577,2025-04-24,Forestry,GoldStandard,2022,300,81000,98000,0.83
1578,2025-04-28,RenewableEnergy,VERRA,2021,850,90000,89000,0.72
1579,2025-05-02,Forestry,GoldStandard,2023,950,78000,100000,0.92
1580,2025-05-06,RenewableEnergy,VERRA,2022,450,87000,91000,0.74
1581,2025-05-10,Forestry,GoldStandard,2021,650,75000,97000,0.87
1582,2025-05-14,RenewableEnergy,VERRA,2023,750,85000,92000,0.75
1583,2025-05-18,Forestry,GoldStandard,2022,180,80000,95000,0.82
1584,2025-05-22,RenewableEnergy,VERRA,2021,1200,92000,86000,0.69
1585,2025-05-26,Forestry,GoldStandard,2023,250,77000,99000,0.90
1586,2025-05-30,RenewableEnergy,VERRA,2022,500,86000,90000,0.73
1587,2025-06-03,Forestry,GoldStandard,2021,450,79000,98000,0.83
1588,2025-06-07,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1589,2025-06-11,Forestry,GoldStandard,2022,150,75000,96000,0.89
1590,2025-06-15,RenewableEnergy,VERRA,2021,1100,89000,88000,0.71
1591,2025-06-19,Forestry,GoldStandard,2023,350,80000,97000,0.84
1592,2025-06-23,RenewableEnergy,VERRA,2022,600,85000,92000,0.75
1593,2025-06-27,Forestry,GoldStandard,2021,900,76000,95000,0.91
1594,2025-07-01,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1595,2025-07-05,Forestry,GoldStandard,2022,750,79000,99000,0.82
1596,2025-07-09,RenewableEnergy,VERRA,2021,1050,86000,87000,0.70
1597,2025-07-13,Forestry,GoldStandard,2023,400,77000,96000,0.88
1598,2025-07-17,RenewableEnergy,VERRA,2022,550,84000,93000,0.78
1599,2025-07-21,Forestry,GoldStandard,2021,300,81000,98000,0.83
1600,2025-07-25,RenewableEnergy,VERRA,2023,850,90000,89000,0.72
1601,2025-07-29,Forestry,GoldStandard,2022,950,78000,100000,0.92
1602,2025-08-02,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1603,2025-08-06,Forestry,GoldStandard,2023,650,75000,97000,0.87
1604,2025-08-10,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1605,2025-08-14,Forestry,GoldStandard,2021,180,80000,95000,0.82
1606,2025-08-18,RenewableEnergy,VERRA,2023,1200,92000,86000,0.69
1607,2025-08-22,Forestry,GoldStandard,2022,250,77000,99000,0.90
1608,2025-08-26,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1609,2025-08-30,Forestry,GoldStandard,2023,450,79000,98000,0.83
1610,2025-09-03,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1611,2025-09-07,Forestry,GoldStandard,2021,150,75000,96000,0.89
1612,2025-09-11,RenewableEnergy,VERRA,2023,1100,89000,88000,0.71
1613,2025-09-15,Forestry,GoldStandard,2022,350,80000,97000,0.84
1614,2025-09-19,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1615,2025-09-23,Forestry,GoldStandard,2023,900,76000,95000,0.91
1616,2025-09-27,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
1617,2025-10-01,Forestry,GoldStandard,2021,750,79000,99000,0.82
1618,2025-10-05,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1619,2025-10-09,Forestry,GoldStandard,2022,400,77000,96000,0.88
1620,2025-10-13,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1621,2025-10-17,Forestry,GoldStandard,2023,300,81000,98000,0.83
1622,2025-10-21,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1623,2025-10-25,Forestry,GoldStandard,2021,950,78000,100000,0.92
1624,2025-10-29,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1625,2025-11-02,Forestry,GoldStandard,2022,650,75000,97000,0.87
1626,2025-11-06,RenewableEnergy,VERRA,2021,750,85000,92000,0.75
1627,2025-11-10,Forestry,GoldStandard,2023,180,80000,95000,0.82
1628,2025-11-14,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1629,2025-11-18,Forestry,GoldStandard,2021,250,77000,99000,0.90
1630,2025-11-22,RenewableEnergy,VERRA,2023,500,86000,90000,0.73
1631,2025-11-26,Forestry,GoldStandard,2022,450,79000,98000,0.83
1632,2025-11-30,RenewableEnergy,VERRA,2021,800,83000,94000,0.81
1633,2025-12-04,Forestry,GoldStandard,2023,150,75000,96000,0.89
1634,2025-12-08,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1635,2025-12-12,Forestry,GoldStandard,2021,350,80000,97000,0.84
1636,2025-12-16,RenewableEnergy,VERRA,2023,600,85000,92000,0.75
1637,2025-12-20,Forestry,GoldStandard,2022,900,76000,95000,0.91
1638,2025-12-24,RenewableEnergy,VERRA,2021,200,88000,90000,0.73
1639,2025-12-28,Forestry,GoldStandard,2023,750,79000,99000,0.82
1640,2025-12-31,RenewableEnergy,VERRA,2022,1050,86000,87000,0.70
1641,2024-01-04,Forestry,GoldStandard,2021,400,77000,96000,0.88
1642,2024-01-08,RenewableEnergy,VERRA,2023,550,84000,93000,0.78
1643,2024-01-12,Forestry,GoldStandard,2022,300,81000,98000,0.83
1644,2024-01-16,RenewableEnergy,VERRA,2021,850,90000,89000,0.72
1645,2024-01-20,Forestry,GoldStandard,2023,950,78000,100000,0.92
1646,2024-01-24,RenewableEnergy,VERRA,2022,450,87000,91000,0.74
1647,2024-01-28,Forestry,GoldStandard,2021,650,75000,97000,0.87
1648,2024-02-01,RenewableEnergy,VERRA,2023,750,85000,92000,0.75
1649,2024-02-05,Forestry,GoldStandard,2022,180,80000,95000,0.82
1650,2024-02-09,RenewableEnergy,VERRA,2021,1200,92000,86000,0.69
1651,2024-02-13,Forestry,GoldStandard,2023,250,77000,99000,0.90
1652,2024-02-17,RenewableEnergy,VERRA,2022,500,86000,90000,0.73
1653,2024-02-21,Forestry,GoldStandard,2021,450,79000,98000,0.83
1654,2024-02-25,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1655,2024-02-29,Forestry,GoldStandard,2022,150,75000,96000,0.89
1656,2024-03-04,RenewableEnergy,VERRA,2021,1100,89000,88000,0.71
1657,2024-03-08,Forestry,GoldStandard,2023,350,80000,97000,0.84
1658,2024-03-12,RenewableEnergy,VERRA,2022,600,85000,92000,0.75
1659,2024-03-16,Forestry,GoldStandard,2021,900,76000,95000,0.91
1660,2024-03-20,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1661,2024-03-24,Forestry,GoldStandard,2022,750,79000,99000,0.82
1662,2024-03-28,RenewableEnergy,VERRA,2021,1050,86000,87000,0.70
1663,2024-04-01,Forestry,GoldStandard,2023,400,77000,96000,0.88
1664,2024-04-05,RenewableEnergy,VERRA,2022,550,84000,93000,0.78
1665,2024-04-09,Forestry,GoldStandard,2021,300,81000,98000,0.83
1666,2024-04-13,RenewableEnergy,VERRA,2023,850,90000,89000,0.72
1667,2024-04-17,Forestry,GoldStandard,2022,950,78000,100000,0.92
1668,2024-04-21,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1669,2024-04-25,Forestry,GoldStandard,2023,650,75000,97000,0.87
1670,2024-04-29,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1671,2024-05-03,Forestry,GoldStandard,2021,180,80000,95000,0.82
1672,2024-05-07,RenewableEnergy,VERRA,2023,1200,92000,86000,0.69
1673,2024-05-11,Forestry,GoldStandard,2022,250,77000,99000,0.90
1674,2024-05-15,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1675,2024-05-19,Forestry,GoldStandard,2023,450,79000,98000,0.83
1676,2024-05-23,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1677,2024-05-27,Forestry,GoldStandard,2021,150,75000,96000,0.89
1678,2024-05-31,RenewableEnergy,VERRA,2023,1100,89000,88000,0.71
1679,2024-06-04,Forestry,GoldStandard,2022,350,80000,97000,0.84
1680,2024-06-08,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1681,2024-06-12,Forestry,GoldStandard,2023,900,76000,95000,0.91
1682,2024-06-16,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
1683,2024-06-20,Forestry,GoldStandard,2021,750,79000,99000,0.82
1684,2024-06-24,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1685,2024-06-28,Forestry,GoldStandard,2022,400,77000,96000,0.88
1686,2024-07-02,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1687,2024-07-06,Forestry,GoldStandard,2023,300,81000,98000,0.83
1688,2024-07-10,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1689,2024-07-14,Forestry,GoldStandard,2023,950,78000,100000,0.92
1690,2024-07-18,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1691,2024-07-22,Forestry,GoldStandard,2022,650,75000,97000,0.87
1692,2024-07-26,RenewableEnergy,VERRA,2023,750,85000,92000,0.75
1693,2024-07-30,Forestry,GoldStandard,2021,180,80000,95000,0.82
1694,2024-08-03,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1695,2024-08-07,Forestry,GoldStandard,2023,250,77000,99000,0.90
1696,2024-08-11,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1697,2024-08-15,Forestry,GoldStandard,2022,450,79000,98000,0.83
1698,2024-08-19,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1699,2024-08-23,Forestry,GoldStandard,2021,150,75000,96000,0.89
1700,2024-08-27,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1701,2024-08-31,Forestry,GoldStandard,2023,350,80000,97000,0.84
1702,2024-09-04,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1703,2024-09-08,Forestry,GoldStandard,2022,900,76000,95000,0.91
1704,2024-09-12,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1705,2024-09-16,Forestry,GoldStandard,2021,750,79000,99000,0.82
1706,2024-09-20,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1707,2024-09-24,Forestry,GoldStandard,2022,400,77000,96000,0.88
1708,2024-09-28,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1709,2024-10-02,Forestry,GoldStandard,2023,300,81000,98000,0.83
1710,2024-10-06,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1711,2024-10-10,Forestry,GoldStandard,2021,950,78000,100000,0.92
1712,2024-10-14,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1713,2024-10-18,Forestry,GoldStandard,2022,650,75000,97000,0.87
1714,2024-10-22,RenewableEnergy,VERRA,2021,750,85000,92000,0.75
1715,2024-10-26,Forestry,GoldStandard,2023,180,80000,95000,0.82
1716,2024-10-30,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1717,2024-11-03,Forestry,GoldStandard,2021,250,77000,99000,0.90
1718,2024-11-07,RenewableEnergy,VERRA,2023,500,86000,90000,0.73
1719,2024-11-11,Forestry,GoldStandard,2022,450,79000,98000,0.83
1720,2024-11-15,RenewableEnergy,VERRA,2021,800,83000,94000,0.81
1721,2024-11-19,Forestry,GoldStandard,2023,150,75000,96000,0.89
1722,2024-11-23,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1723,2024-11-27,Forestry,GoldStandard,2021,350,80000,97000,0.84
1724,2024-12-01,RenewableEnergy,VERRA,2023,600,85000,92000,0.75
1725,2024-12-05,Forestry,GoldStandard,2022,900,76000,95000,0.91
1726,2024-12-09,RenewableEnergy,VERRA,2021,200,88000,90000,0.73
1727,2024-12-13,Forestry,GoldStandard,2023,750,79000,99000,0.82
1728,2024-12-17,RenewableEnergy,VERRA,2022,1050,86000,87000,0.70
1729,2024-12-21,Forestry,GoldStandard,2021,400,77000,96000,0.88
1730,2024-12-25,RenewableEnergy,VERRA,2023,550,84000,93000,0.78
1731,2024-12-29,Forestry,GoldStandard,2022,300,81000,98000,0.83
1732,2025-01-02,RenewableEnergy,VERRA,2021,850,90000,89000,0.72
1733,2025-01-06,Forestry,GoldStandard,2023,950,78000,100000,0.92
1734,2025-01-10,RenewableEnergy,VERRA,2022,450,87000,91000,0.74
1735,2025-01-14,Forestry,GoldStandard,2021,650,75000,97000,0.87
1736,2025-01-18,RenewableEnergy,VERRA,2023,750,85000,92000,0.75
1737,2025-01-22,Forestry,GoldStandard,2022,180,80000,95000,0.82
1738,2025-01-26,RenewableEnergy,VERRA,2021,1200,92000,86000,0.69
1739,2025-01-30,Forestry,GoldStandard,2023,250,77000,99000,0.90
1740,2025-02-03,RenewableEnergy,VERRA,2022,500,86000,90000,0.73
1741,2025-02-07,Forestry,GoldStandard,2021,450,79000,98000,0.83
1742,2025-02-11,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1743,2025-02-15,Forestry,GoldStandard,2022,150,75000,96000,0.89
1744,2025-02-19,RenewableEnergy,VERRA,2021,1100,89000,88000,0.71
1745,2025-02-23,Forestry,GoldStandard,2023,350,80000,97000,0.84
1746,2025-02-27,RenewableEnergy,VERRA,2022,600,85000,92000,0.75
1747,2025-03-03,Forestry,GoldStandard,2021,900,76000,95000,0.91
1748,2025-03-07,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1749,2025-03-11,Forestry,GoldStandard,2022,750,79000,99000,0.82
1750,2025-03-15,RenewableEnergy,VERRA,2021,1050,86000,87000,0.70
1751,2025-03-19,Forestry,GoldStandard,2023,400,77000,96000,0.88
1752,2025-03-23,RenewableEnergy,VERRA,2022,550,84000,93000,0.78
1753,2025-03-27,Forestry,GoldStandard,2021,300,81000,98000,0.83
1754,2025-03-31,RenewableEnergy,VERRA,2023,850,90000,89000,0.72
1755,2025-04-04,Forestry,GoldStandard,2022,950,78000,100000,0.92
1756,2025-04-08,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1757,2025-04-12,Forestry,GoldStandard,2023,650,75000,97000,0.87
1758,2025-04-16,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1759,2025-04-20,Forestry,GoldStandard,2021,180,80000,95000,0.82
1760,2025-04-24,RenewableEnergy,VERRA,2023,1200,92000,86000,0.69
1761,2025-04-28,Forestry,GoldStandard,2022,250,77000,99000,0.90
1762,2025-05-02,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1763,2025-05-06,Forestry,GoldStandard,2023,450,79000,98000,0.83
1764,2025-05-10,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1765,2025-05-14,Forestry,GoldStandard,2021,150,75000,96000,0.89
1766,2025-05-18,RenewableEnergy,VERRA,2023,1100,89000,88000,0.71
1767,2025-05-22,Forestry,GoldStandard,2022,350,80000,97000,0.84
1768,2025-05-26,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1769,2025-05-30,Forestry,GoldStandard,2023,900,76000,95000,0.91
1770,2025-06-03,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
1771,2025-06-07,Forestry,GoldStandard,2021,750,79000,99000,0.82
1772,2025-06-11,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1773,2025-06-15,Forestry,GoldStandard,2022,400,77000,96000,0.88
1774,2025-06-19,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1775,2025-06-23,Forestry,GoldStandard,2023,300,81000,98000,0.83
1776,2025-06-27,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1777,2025-07-01,Forestry,GoldStandard,2021,950,78000,100000,0.92
1778,2025-07-05,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1779,2025-07-09,Forestry,GoldStandard,2022,650,75000,97000,0.87
1780,2025-07-13,RenewableEnergy,VERRA,2021,750,85000,92000,0.75
1781,2025-07-17,Forestry,GoldStandard,2023,180,80000,95000,0.82
1782,2025-07-21,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1783,2025-07-25,Forestry,GoldStandard,2021,250,77000,99000,0.90
1784,2025-07-29,RenewableEnergy,VERRA,2023,500,86000,90000,0.73
1785,2025-08-02,Forestry,GoldStandard,2022,450,79000,98000,0.83
1786,2025-08-06,RenewableEnergy,VERRA,2021,800,83000,94000,0.81
1787,2025-08-10,Forestry,GoldStandard,2023,150,75000,96000,0.89
1788,2025-08-14,RenewableEnergy,VERRA,2022,1100,89000,88000,0.71
1789,2025-08-18,Forestry,GoldStandard,2021,350,80000,97000,0.84
1790,2025-08-22,RenewableEnergy,VERRA,2023,600,85000,92000,0.75
1791,2025-08-26,Forestry,GoldStandard,2022,900,76000,95000,0.91
1792,2025-08-30,RenewableEnergy,VERRA,2021,200,88000,90000,0.73
1793,2025-09-03,Forestry,GoldStandard,2023,750,79000,99000,0.82
1794,2025-09-07,RenewableEnergy,VERRA,2022,1050,86000,87000,0.70
1795,2025-09-11,Forestry,GoldStandard,2021,400,77000,96000,0.88
1796,2025-09-15,RenewableEnergy,VERRA,2023,550,84000,93000,0.78
1797,2025-09-19,Forestry,GoldStandard,2022,300,81000,98000,0.83
1798,2025-09-23,RenewableEnergy,VERRA,2021,850,90000,89000,0.72
1799,2025-09-27,Forestry,GoldStandard,2023,950,78000,100000,0.92
1800,2025-10-01,RenewableEnergy,VERRA,2022,450,87000,91000,0.74
1801,2025-10-05,Forestry,GoldStandard,2021,650,75000,97000,0.87
1802,2025-10-09,RenewableEnergy,VERRA,2023,750,85000,92000,0.75
1803,2025-10-13,Forestry,GoldStandard,2022,180,80000,95000,0.82
1804,2025-10-17,RenewableEnergy,VERRA,2021,1200,92000,86000,0.69
1805,2025-10-21,Forestry,GoldStandard,2023,250,77000,99000,0.90
1806,2025-10-25,RenewableEnergy,VERRA,2022,500,86000,90000,0.73
1807,2025-10-29,Forestry,GoldStandard,2021,450,79000,98000,0.83
1808,2025-11-02,RenewableEnergy,VERRA,2023,800,83000,94000,0.81
1809,2025-11-06,Forestry,GoldStandard,2022,150,75000,96000,0.89
1810,2025-11-10,RenewableEnergy,VERRA,2021,1100,89000,88000,0.71
1811,2025-11-14,Forestry,GoldStandard,2023,350,80000,97000,0.84
1812,2025-11-18,RenewableEnergy,VERRA,2022,600,85000,92000,0.75
1813,2025-11-22,Forestry,GoldStandard,2021,900,76000,95000,0.91
1814,2025-11-26,RenewableEnergy,VERRA,2023,200,88000,90000,0.73
1815,2025-11-30,Forestry,GoldStandard,2022,750,79000,99000,0.82
1816,2025-12-04,RenewableEnergy,VERRA,2021,1050,86000,87000,0.70
1817,2025-12-08,Forestry,GoldStandard,2023,400,77000,96000,0.88
1818,2025-12-12,RenewableEnergy,VERRA,2022,550,84000,93000,0.78
1819,2025-12-16,Forestry,GoldStandard,2021,300,81000,98000,0.83
1820,2025-12-20,RenewableEnergy,VERRA,2023,850,90000,89000,0.72
1821,2025-12-24,Forestry,GoldStandard,2022,950,78000,100000,0.92
1822,2025-12-28,RenewableEnergy,VERRA,2021,450,87000,91000,0.74
1823,2025-12-31,Forestry,GoldStandard,2023,650,75000,97000,0.87
1824,2024-01-04,RenewableEnergy,VERRA,2022,750,85000,92000,0.75
1825,2024-01-08,Forestry,GoldStandard,2021,180,80000,95000,0.82
1826,2024-01-12,RenewableEnergy,VERRA,2023,1200,92000,86000,0.69
1827,2024-01-16,Forestry,GoldStandard,2022,250,77000,99000,0.90
1828,2024-01-20,RenewableEnergy,VERRA,2021,500,86000,90000,0.73
1829,2024-01-24,Forestry,GoldStandard,2023,450,79000,98000,0.83
1830,2024-01-28,RenewableEnergy,VERRA,2022,800,83000,94000,0.81
1831,2024-02-01,Forestry,GoldStandard,2021,150,75000,96000,0.89
1832,2024-02-05,RenewableEnergy,VERRA,2023,1100,89000,88000,0.71
1833,2024-02-09,Forestry,GoldStandard,2022,350,80000,97000,0.84
1834,2024-02-13,RenewableEnergy,VERRA,2021,600,85000,92000,0.75
1835,2024-02-17,Forestry,GoldStandard,2023,900,76000,95000,0.91
1836,2024-02-21,RenewableEnergy,VERRA,2022,200,88000,90000,0.73
1837,2024-02-25,Forestry,GoldStandard,2021,750,79000,99000,0.82
1838,2024-02-29,RenewableEnergy,VERRA,2023,1050,86000,87000,0.70
1839,2024-03-04,Forestry,GoldStandard,2022,400,77000,96000,0.88
1840,2024-03-08,RenewableEnergy,VERRA,2021,550,84000,93000,0.78
1841,2024-03-12,Forestry,GoldStandard,2023,300,81000,98000,0.83
1842,2024-03-16,RenewableEnergy,VERRA,2022,850,90000,89000,0.72
1843,2024-03-20,Forestry,GoldStandard,2021,950,78000,100000,0.92
1844,2024-03-24,RenewableEnergy,VERRA,2023,450,87000,91000,0.74
1845,2024-03-28,Forestry,GoldStandard,2022,650,75000,97000,0.87
1846,2024-04-01,RenewableEnergy,VERRA,2021,750,85000,92000,0.75
1847,2024-04-05,Forestry,GoldStandard,2023,180,80000,95000,0.82
1848,2024-04-09,RenewableEnergy,VERRA,2022,1200,92000,86000,0.69
1849,2024-04-13,Forestry,GoldStandard,2021,250,77000,99000,0.90
